pathogenid,ncbi.name,rna,rt,double_stranded,negative_sense,positive_sense,enveloped,circular,segmented,cytoplasm,size_KB,GC,max_bread,max_bread_nh,direct,direct_sexual,direct_vertical,indirect,fecal_oral,ingestion,inhalation,environment,vector,release_budding,release_lysis,release_other,CE_clathrin,CE_receptor,ce_glycoprotiens,ce_other,samplingEffort
3442103,porcine epidemic diarrhea virus,1,0,0,0,1,1.0,0,0,1.0,28.033,42.0,167.8,167.8,1,0,0.0,0,1,1,1,1,0,1,0,0,1,0,0,0,5761
3442108,murid betaherpesvirus 2,0,0,1,0,0,1.0,0,0,0.0,230.138,61.0,14.8,14.8,1,0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,217
3442126,murine rotavirus,1,0,1,0,0,0.0,0,1,1.0,18.496,41.2879,0.0,0.0,0,0,0.0,0,1,1,0,1,0,0,0,1,1,0,0,0,424
3442132,porcine reproductive and respiratory syndrome virus,1,0,0,0,1,1.0,0,0,1.0,15.261,52.7,0.0,0.0,1,1,1.0,1,0,1,1,0,0,1,0,0,1,0,0,0,31864
3442987,ovine respiratory syncytial virus,1,0,0,1,0,1.0,0,0,1.0,15.1105,35.2,0.0,0.0,1,0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,28
3442989,taterapox virus,0,0,1,0,0,1.0,0,0,1.0,198.05,33.3,39.2,39.2,1,0,0.0,0,0,0,0,0,0,1,1,0,0,0,1,0,49
3442991,camelpox virus,0,0,1,0,0,1.0,0,0,1.0,201.609,33.2,186.8,0.2,1,0,0.0,1,0,0,1,1,1,1,1,0,0,0,1,0,367
3442993,volepox virus,0,0,1,0,0,1.0,0,0,1.0,217.124,31.3,87.4,87.4,1,0,0.0,0,0,0,0,0,0,1,1,0,0,0,1,0,31
3442995,rotavirus a,1,0,1,0,0,0.0,0,1,1.0,18.562,33.7338,282.4,282.4,0,0,0.0,0,1,1,0,1,0,0,0,1,1,0,0,0,74161
3442996,rotavirus b,1,0,1,0,0,0.0,0,1,1.0,17.934,36.7891,186.8,186.8,0,0,0.0,0,1,1,0,1,0,0,0,1,1,0,0,0,1735
3446955,primate erythroparvovirus 2,0,0,0,0,1,0.0,0,0,0.0,4.986,42.7,0.0,0.0,1,0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,0,649
3446965,small ruminant morbillivirus,1,0,0,1,0,1.0,0,0,1.0,15.948,48.1,167.6,167.6,1,0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,2079
3446981,adelaide river ephemerovirus,1,0,0,1,0,1.0,0,0,1.0,14.627,33.0,33.8,33.8,0,0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0,27
3449617,caviid betaherpesvirus 2,0,0,1,0,0,1.0,0,0,0.0,233.501,55.0,0.0,0.0,1,0,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,145
3449621,murid gammaherpesvirus 4,0,0,1,0,0,1.0,0,0,0.0,119.451,47.2,87.4,87.4,1,1,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,1074
3449682,kyasanur forest disease virus,1,0,0,0,1,1.0,0,0,1.0,10.376,55.2,186.8,186.8,0,0,0.0,0,0,0,0,0,1,0,0,1,1,0,0,0,378
3449703,european brown hare syndrome virus,1,0,0,0,1,0.0,0,0,1.0,7.442,49.3,39.4,39.4,1,0,0.0,0,1,1,0,1,0,0,1,0,0,1,0,0,221
3452126,bovine alphaherpesvirus 5,0,0,1,0,0,1.0,0,0,0.0,138.39,74.9,167.2,167.2,1,1,0.0,1,0,0,1,0,0,1,0,0,0,0,1,0,269
3452128,cercopithecine alphaherpesvirus 9,0,0,1,0,0,1.0,0,0,0.0,124.784,40.5,65.0,65.0,1,0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,175
3452140,alcelaphine gammaherpesvirus 1,0,0,1,0,0,1.0,0,0,0.0,130.608,46.2,45.8,45.8,1,1,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,266
3452148,lambdapapillomavirus 2,0,0,1,0,0,0.0,1,0,0.0,8.607,41.6,1.2,1.2,1,0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,135
3452164,woodchuck hepatitis virus,0,1,1,0,0,0.0,1,0,0.0,3.323,44.5,5.2,5.2,0,1,1.0,1,0,0,0,0,0,1,0,0,0,1,0,0,890
3452222,bunyamwera orthobunyavirus,1,0,0,1,0,1.0,0,1,1.0,12.294,35.1611,186.8,186.8,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,1,0,688
3452224,california encephalitis orthobunyavirus,1,0,0,1,0,1.0,0,1,1.0,12.466,36.4639,186.8,186.8,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,1579
3452226,simbu orthobunyavirus,1,0,0,1,0,1.0,0,1,1.0,12.172,34.483,186.8,0.0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,1,0,162
3452234,bwamba orthobunyavirus,1,0,0,1,0,1.0,0,1,1.0,12.587,31.3468,65.0,0.0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,762
3452242,el moro canyon orthohantavirus,1,0,0,1,0,1.0,0,1,1.0,5.697,39.3326,46.2,46.2,1,0,0.0,1,0,0,1,1,0,1,0,0,0,0,1,0,73
3452442,jamestown canyon orthobunyavirus,1,0,0,1,0,1.0,0,1,1.0,12.461,34.8423,186.8,167.6,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,342
3452446,keystone orthobunyavirus,1,0,0,1,0,1.0,0,1,1.0,12.455,35.0889,186.8,186.8,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,43
3452596,vesicular exanthema of swine virus,1,0,0,0,1,0.0,0,0,1.0,8.284,47.8,186.8,186.8,1,0,0.0,0,0,1,1,0,0,0,1,0,0,1,0,0,212
3454019,cetacean morbillivirus,1,0,0,1,0,1.0,0,0,1.0,15.702,42.6,167.6,167.6,1,0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,247
3454045,rotavirus c,1,0,1,0,0,0.0,0,1,1.0,16.827,35.8095,186.8,167.6,0,0,0.0,0,1,1,0,1,0,0,0,1,1,0,0,0,4248
3455173,chikungunya virus,1,0,0,0,1,1.0,0,0,1.0,11.826,50.0,167.4,167.4,0,0,1.0,0,0,0,0,0,1,0,0,1,1,0,0,0,7293
3455201,atypical cytopathic virus,0,0,1,0,0,1.0,0,0,0.0,187.545625,50.84375,0.0,0.0,1,0,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,2
3455314,rio segundo hantavirus,1,0,0,1,0,1.0,0,1,1.0,9.517294118,38.464,70.0,70.0,1,0,0.0,1,0,0,1,1,0,1,0,0,0,0,1,0,21
3455485,human gammaherpesvirus 8,0,0,1,0,0,1.0,0,0,0.0,137.969,53.8,96.0,96.0,1,1,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,8299
3455803,prairie vole hantavirus,1,0,0,1,0,1.0,0,1,1.0,9.517294118,38.464,87.4,87.4,1,0,0.0,1,0,0,1,1,0,1,0,0,0,0,1,0,59
3456178,sin nombre orthohantavirus,1,0,0,1,0,1.0,0,1,1.0,12.317,38.3975,180.4,160.0,1,0,0.0,1,0,0,1,1,0,1,0,0,0,0,1,0,931
3456588,bayou orthohantavirus,1,0,0,1,0,1.0,0,1,1.0,12.189,39.4689,180.4,70.0,1,0,0.0,1,0,0,1,1,0,1,0,0,0,0,1,0,79
3456873,deltaarterivirus hemfev,1,0,0,0,1,1.0,0,0,1.0,15.717,50.1,34.4,34.4,1,1,0.0,1,0,0,1,0,0,1,0,0,1,0,0,0,106
3456925,avian orthoreovirus,1,0,1,0,0,0.0,0,1,1.0,23.494,48.6105,0.0,0.0,1,0,0.0,0,1,1,1,0,0,0,0,1,1,0,0,0,2694
3457372,simian adenovirus 19,0,0,1,0,0,0.0,0,0,0.0,34.064,52.2,0.0,0.0,1,0,0.0,0,0,1,1,1,0,0,1,0,0,0,1,0,5
3457374,simian adenovirus 2,0,0,1,0,0,0.0,0,0,0.0,35.25281538,57.375,0.0,0.0,1,0,0.0,0,0,1,1,1,0,0,1,0,0,0,1,0,200
3457386,simian mastadenovirus d,0,0,1,0,0,0.0,0,0,0.0,32.939,49.9,0.0,0.0,1,0,0.0,0,0,1,1,1,0,0,1,0,0,0,1,0,14
3457970,lagos bat lyssavirus,1,0,0,1,0,1.0,0,0,1.0,12.016,43.5,186.8,167.8,1,0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,278
3457972,duvenhage lyssavirus,1,0,0,1,0,1.0,0,0,1.0,11.976,44.2,186.8,0.0,1,0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,192
3457974,european bat lyssavirus,1,0,0,1,0,1.0,0,0,1.0,11.948,44.7,43.6,43.6,1,0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,255
3458036,yaba monkey tumor virus,0,0,1,0,0,1.0,0,0,1.0,134.721,29.8,65.0,25.4,1,0,0.0,0,0,0,0,0,1,1,1,0,0,0,1,0,101
3459092,cotia virus,0,0,1,0,0,1.0,0,0,1.0,185.139,23.6,0.0,0.0,1,0,0.0,0,0,0,0,0,0,1,1,0,0,0,1,0,32
3459451,equid alphaherpesvirus 8,0,0,1,0,0,1.0,0,0,0.0,149.332,54.4,13.8,13.8,1,0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,19
3459597,black creek canal orthohantavirus,1,0,0,1,0,1.0,0,1,1.0,6.067,39.2315,0.0,0.0,1,0,0.0,1,0,0,1,1,0,1,0,0,0,0,1,0,115
3459963,caprine alphaherpesvirus 1,0,0,1,0,0,1.0,0,0,0.0,3.029,70.7,45.4,45.4,1,1,0.0,1,0,0,1,0,0,1,0,0,0,0,1,0,105
3460146,african horse sickness virus,1,0,1,0,0,0.0,0,1,1.0,19.524,42.7036,167.6,167.6,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,0,0,3110
3460148,bluetongue virus,1,0,1,0,0,0.0,0,1,1.0,19.176,43.7435,187.2,187.2,1,0,0.0,0,0,0,0,0,1,0,0,1,0,1,0,0,9391
3460152,epizootic hemorrhagic disease virus,1,0,1,0,0,0.0,0,1,1.0,19.405,42.1526,167.2,167.2,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,0,0,1687
3460154,eubenangee virus,1,0,1,0,0,0.0,0,1,1.0,19.304,44.1184,0.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,0,0,64
3460156,palyam virus,1,0,1,0,0,0.0,0,1,1.0,18.915,39.2637,45.0,45.0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,0,0,409
3460994,epsilonpapillomavirus 1,0,0,1,0,0,0.0,1,0,0.0,7.841,44.2,33.8,33.8,1,0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,36
3461002,ovine papillomavirus,0,0,1,0,0,0.0,1,0,0.0,7.339706721,42.18,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,6
3463805,isla vista hantavirus,1,0,0,1,0,1.0,0,1,1.0,9.517294118,38.464,87.4,87.4,1,0,0.0,1,0,0,1,1,0,1,0,0,0,0,1,0,33
3464980,oliveros mammarenavirus,1,0,0,1,0,1.0,0,1,1.0,10.719,39.9766,0.0,0.0,1,0,0.0,1,0,0,1,1,0,1,0,0,0,0,1,0,50
3465118,hamster parvovirus,0,0,0,0,1,0.0,0,0,0.0,5.291625,42.8125,0.0,0.0,1,0,0.0,0,1,1,1,0,0,0,1,0,1,0,0,0,10
3465211,khabarovsk orthohantavirus,1,0,0,1,0,1.0,0,1,1.0,12.132,38.1942,87.4,87.4,1,0,0.0,1,0,0,1,1,0,1,0,0,0,0,1,0,85
3465473,mapuera rubulavirus,1,0,0,1,0,1.0,0,0,1.0,15.486,44.7,0.0,0.0,1,0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,8
3468301,new york hantavirus,1,0,0,1,0,1.0,0,1,1.0,9.517294118,38.464,180.4,0.0,1,0,0.0,1,0,0,1,1,0,1,0,0,0,0,1,0,85
3469106,serra do navio mammarenavirus,1,0,0,1,0,1.0,0,1,1.0,10.387,40.4118,45.8,45.8,1,0,0.0,1,0,0,1,1,0,1,0,0,0,0,1,0,62
3469108,guanarito mammarenavirus,1,0,0,1,0,1.0,0,1,1.0,10.424,40.6621,180.4,37.2,1,0,0.0,1,0,0,1,1,0,1,0,0,0,0,1,0,312
3469112,latino mammarenavirus,1,0,0,1,0,1.0,0,1,1.0,10.648,39.7313,14.0,14.0,1,0,0.0,1,0,0,1,1,0,1,0,0,0,0,1,0,86
3469116,tamiami mammarenavirus,1,0,0,1,0,1.0,0,1,1.0,10.674,41.524,0.0,0.0,1,0,0.0,1,0,0,1,1,0,1,0,0,0,0,1,0,55
3469509,macacine gammaherpesvirus 4,0,0,1,0,0,1.0,0,0,0.0,171.096,61.9,11.6,11.6,1,0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,6639
3469976,brazilian mammarenavirus,1,0,0,1,0,1.0,0,1,1.0,10.499,39.6748,0.0,0.0,1,0,0.0,1,0,0,1,1,0,1,0,0,0,0,1,0,150
3470921,porcine circovirus,0,0,0,0,1,0.0,1,0,0.0,2.0,50.3,62.0,62.0,0,1,1.0,0,1,1,0,0,0,1,0,0,0,1,0,0,2553
3471595,andes orthohantavirus,1,0,0,1,0,1.0,0,1,1.0,12.104,38.5428,180.4,87.4,1,0,0.0,1,0,0,1,1,0,1,0,0,0,0,1,0,1007
3471899,simian virus 12,0,0,1,0,0,0.0,1,0,0.0,5.23,41.2,0.0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,18
3472021,colorado tick fever virus,1,0,1,0,0,0.0,0,1,1.0,29.174,46.547,186.8,186.8,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,0,0,377
3472147,whitewater arroyo mammarenavirus,1,0,0,1,0,1.0,0,1,1.0,10.448,39.6917,70.0,70.0,1,0,0.0,1,0,0,1,1,0,1,0,0,0,0,1,0,226
3472149,rio mamore hantavirus,1,0,0,1,0,1.0,0,1,1.0,9.517294118,38.464,180.4,87.4,1,0,0.0,1,0,0,1,1,0,1,0,0,0,0,1,0,64
3472300,equine rhinitis a virus,1,0,0,0,1,0.0,0,0,1.0,7.734,46.5,167.2,167.2,1,0,0.0,1,0,0,1,0,0,0,1,0,1,0,0,0,108
3472843,muleshoe hantavirus,1,0,0,1,0,1.0,0,1,1.0,9.517294118,38.464,0.0,0.0,1,0,0.0,1,0,0,1,1,0,1,0,0,0,0,1,0,27
3473020,phocid alphaherpesvirus 1,0,0,1,0,0,1.0,0,0,0.0,9.578,34.0,92.2,92.2,1,0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,40
3473022,phocid gammaherpesvirus 2,0,0,1,0,0,1.0,0,0,0.0,1.308,38.5,4.6,4.6,1,0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,11
3473911,guinea pig adenovirus,0,0,1,0,0,0.0,0,0,0.0,31.79484856,51.2016,0.0,0.0,1,0,0.0,0,0,1,1,1,0,0,1,0,0,0,1,0,13
3473948,macacine betaherpesvirus 3,0,0,1,0,0,1.0,0,0,0.0,221.454,49.1,16.4,16.4,1,0,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,207
3477265,pirital mammarenavirus,1,0,0,1,0,1.0,0,1,1.0,10.482,40.489,87.4,87.4,1,0,0.0,1,0,0,1,1,0,1,0,0,0,0,1,0,117
3477913,aotine betaherpesvirus 1,0,0,1,0,0,1.0,0,0,0.0,219.474,56.3,0.0,0.0,1,0,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,29
3477917,cercopithecine betaherpesvirus 5,0,0,1,0,0,1.0,0,0,0.0,226.205,50.8,65.0,25.4,1,0,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,512
3478041,ovine pestivirus,1,0,0,0,1,1.0,0,0,1.0,12.256475,45.746,0.0,0.0,1,0,1.0,1,0,0,0,0,0,0,0,1,1,0,0,0,24
3478672,cocal vesiculovirus,1,0,0,1,0,1.0,0,0,1.0,11.003,44.0,167.2,167.2,0,0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0,44
3481670,colobus monkey papillomavirus,0,0,1,0,0,0.0,1,0,0.0,7.4652,40.35,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,4
3482655,cottontail rabbit herpesvirus,0,0,1,0,0,1.0,0,0,0.0,150.5005156,55.8906,0.0,0.0,1,0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,5
3483026,porcine rubulavirus,1,0,0,1,0,1.0,0,0,1.0,15.18,46.7,167.8,167.8,1,0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,190
3483030,feline foamy virus,1,1,0,0,1,1.0,0,0,0.0,10.479,38.8,25.6,25.6,1,0,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,133
3485017,pestivirus b,1,0,0,0,1,1.0,0,0,1.0,12.255,45.1,123.8,123.8,1,0,1.0,1,0,1,1,1,0,0,0,1,1,0,0,0,755
3486443,mobala mammarenavirus,1,0,0,1,0,1.0,0,1,1.0,10.705,40.9261,0.0,0.0,1,0,0.0,1,0,0,1,1,0,1,0,0,0,0,1,0,65
3487622,equid alphaherpesvirus 9,0,0,1,0,0,1.0,0,0,0.0,148.371,56.1,167.6,167.6,1,0,0.0,1,0,0,1,0,0,1,0,0,0,0,1,0,124
3490733,european bat 1 lyssavirus,1,0,0,1,0,1.0,0,0,1.0,11.966,44.6,186.8,167.8,1,0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,665
3490735,european bat 2 lyssavirus,1,0,0,1,0,1.0,0,0,1.0,11.93,44.8,186.8,167.8,1,0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,203
3490912,macaca fascicularis papillomavirus,0,0,1,0,0,0.0,1,0,0.0,7.4652,40.35,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,80
3491033,simian-human immunodeficiency virus,1,1,0,0,1,1.0,0,0,0.0,9.236111111,41.767,167.4,167.4,0,1,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,10385
3493921,getah virus,1,0,0,0,1,1.0,0,0,1.0,11.597,52.5,186.8,167.2,0,0,1.0,0,0,0,0,0,1,0,0,1,1,0,0,0,242
3493923,mayaro virus,1,0,0,0,1,1.0,0,0,1.0,11.411,50.4,96.0,41.8,0,0,0.0,0,0,0,0,0,1,0,0,1,1,0,0,0,493
3493925,ndumu virus,1,0,0,0,1,1.0,0,0,1.0,11.688,50.0,0.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,0,0,0,56
3493929,una virus,1,0,0,0,1,1.0,0,0,1.0,0.381,52.0,0.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,0,0,0,51
3494289,lumpy skin disease virus,0,0,1,0,0,1.0,0,0,1.0,150.663,25.9,45.0,45.0,1,0,0.0,1,0,0,1,1,1,1,1,0,0,0,1,0,627
3494389,ilheus virus,1,0,0,0,1,1.0,0,0,1.0,10.755,52.3,187.0,187.0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,0,0,0,179
3495359,cano delgadito orthohantavirus,1,0,0,1,0,1.0,0,1,1.0,12.239,37.6068,37.2,37.2,1,0,0.0,1,0,0,1,1,0,1,0,0,0,0,1,0,29
3496721,pixuna virus,1,0,0,0,1,1.0,0,0,1.0,11.344,53.3,0.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,0,0,0,27
3497225,laguna negra orthohantavirus,1,0,0,1,0,1.0,0,1,1.0,5.602,39.7059,180.4,87.4,1,0,0.0,1,0,0,1,1,0,1,0,0,0,0,1,0,117
3499249,eyach virus,1,0,1,0,0,0.0,0,1,1.0,29.21,45.731,0.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,0,0,224
3500937,hendra henipavirus,1,0,0,1,0,1.0,0,0,1.0,18.234,39.4,186.8,167.8,1,1,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,1113
3502555,entebbe bat virus,1,0,0,0,1,1.0,0,0,1.0,10.51,50.5,100.2,100.2,0,0,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,42
3502557,saboya virus,1,0,0,0,1,1.0,0,0,1.0,10.173,47.7,0.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,0,0,0,34
3502559,rio bravo virus,1,0,0,0,1,1.0,0,0,1.0,10.14,43.2,0.0,0.0,1,0,0.0,0,0,0,1,1,0,0,0,1,1,0,0,0,76
3502561,usutu virus,1,0,0,0,1,1.0,0,0,1.0,11.066,51.0,186.8,186.8,0,0,0.0,0,0,0,0,0,1,0,0,1,1,0,0,0,959
3502565,royal farm virus,1,0,0,0,1,1.0,0,0,1.0,10.254,54.0,0.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,0,0,0,51
3502574,tembusu virus,1,0,0,0,1,1.0,0,0,1.0,10.99,49.0,34.4,0.0,1,0,0.0,0,0,0,1,1,1,0,0,1,1,0,0,0,383
3502578,bouboui virus,1,0,0,0,1,1.0,0,0,1.0,10.173,48.1,0.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,0,0,0,18
3502581,uganda s virus,1,0,0,0,1,1.0,0,0,1.0,10.182,46.9,0.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,0,0,0,35
3502585,jutiapa virus,1,0,0,0,1,1.0,0,0,1.0,10.125,45.5,0.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,0,0,0,14
3502587,modoc virus,1,0,0,0,1,1.0,0,0,1.0,10.6,45.5,87.4,87.4,1,0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,121
3502593,aroa virus,1,0,0,0,1,1.0,0,0,1.0,1.032,50.0,180.4,180.4,0,0,0.0,0,0,0,0,0,1,0,0,1,1,0,0,0,86
3502597,cacipacore virus,1,0,0,0,1,1.0,0,0,1.0,10.284,49.6,0.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,0,0,0,39
3502621,sokoluk virus,1,0,0,0,1,1.0,0,0,1.0,10.242,51.2,0.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,0,0,0,26
3502623,spondweni virus,1,0,0,0,1,1.0,0,0,1.0,10.29,52.3,0.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,0,0,0,155
3502627,zika virus,1,0,0,0,1,1.0,0,0,1.0,10.794,50.9,96.0,96.0,0,1,1.0,1,0,0,0,0,1,0,0,1,1,0,0,0,6911
3503560,phnom penh bat virus,1,0,0,0,1,1.0,0,0,1.0,10.131,44.6,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,24
3507893,human torovirus,1,0,0,0,1,1.0,0,0,1.0,0.97,34.5,0.0,0.0,1,0,0.0,0,1,1,1,0,0,1,0,0,1,0,0,0,17
3509107,woolly monkey hepatitis b virus,0,1,1,0,0,0.0,1,0,0.0,3.179,49.1,0.0,0.0,0,1,1.0,1,0,0,0,0,0,1,0,0,0,1,0,0,23
3509728,torque teno virus,0,0,0,0,1,0.0,1,0,0.0,3.725,52.6,186.8,186.8,0,1,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,7246
3510888,ovine enzootic nasal tumor virus,1,1,0,0,1,1.0,0,0,0.0,7.434,40.7,23.6,23.6,1,0,0.0,1,0,1,0,0,0,1,0,0,0,0,1,0,71
3511464,bovine lymphotropic herpesvirus,0,0,1,0,0,1.0,0,0,0.0,155.3944493,53.9732,0.0,0.0,1,0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,16
3512557,akabane orthobunyavirus,1,0,0,1,0,1.0,0,1,1.0,12.035,36.901,186.8,186.8,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,1,0,796
3512921,mamastrovirus 13,1,0,0,0,1,0.0,0,0,1.0,6.44,48.9,0.0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,82
3515363,aichivirus a,1,0,0,0,1,0.0,0,0,1.0,8.2655,58.95,186.8,121.0,0,0,0.0,0,1,1,0,1,0,0,1,0,0,1,0,0,1571
3519494,bovine torovirus,1,0,0,0,1,1.0,0,0,1.0,28.475,38.0,0.0,0.0,1,0,0.0,0,1,1,1,0,0,1,0,0,1,0,0,0,198
3520753,mamastrovirus 2,1,0,0,0,1,0.0,0,0,1.0,6.347,50.1,167.6,167.6,0,0,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,121
3522003,baboon orthoreovirus,1,0,1,0,0,0.0,0,1,1.0,22.435,37.7922,11.0,11.0,1,0,0.0,0,1,1,1,0,0,0,0,1,1,0,0,0,43
3525422,banna virus,1,0,1,0,0,0.0,0,1,1.0,20.682,39.3541,186.8,123.8,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,0,0,277
3526822,deer atadenovirus a,0,0,1,0,0,0.0,0,0,0.0,30.69,33.3,29.2,29.2,1,0,0.0,0,1,1,1,0,0,0,1,0,0,0,1,0,13
3529209,cervid alphaherpesvirus 1,0,0,1,0,0,1.0,0,0,0.0,3.059,73.2,45.4,45.4,1,1,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,22
3530040,equid alphaherpesvirus 3,0,0,1,0,0,1.0,0,0,0.0,151.601,68.1,13.8,13.8,1,1,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,57
3531109,cache Valley orthobunyavirus,1,0,0,1,0,1.0,0,1,1.0,12.283,35.4075,186.8,0.0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,362
3531115,main drain orthobunyavirus,1,0,0,1,0,1.0,0,1,1.0,9.1315,33.5191,186.8,186.8,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,25
3531117,kairi orthobunyavirus,1,0,0,1,0,1.0,0,1,1.0,12.497,32.6586,0.0,0.0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,32
3531121,guaroa orthobunyavirus,1,0,0,1,0,1.0,0,1,1.0,12.23825,33.727,0.0,0.0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,110
3531123,batai orthobunyavirus,1,0,0,1,0,1.0,0,1,1.0,12.27,33.7109,186.8,186.8,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,187
3534004,omikronpapillomavirus 1,0,0,1,0,0,0.0,1,0,0.0,7.879,42.2,8.2,8.2,1,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,25
3534967,topografov hantavirus,1,0,0,1,0,1.0,0,1,1.0,9.517294118,38.464,0.0,0.0,1,0,0.0,1,0,0,1,1,0,1,0,0,0,0,1,0,33
3535416,macropodid alphaherpesvirus 2,0,0,1,0,0,1.0,0,0,0.0,2.685,50.5,127.4,127.4,1,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,9
3539534,porcine circovirus 2,0,0,0,0,1,0.0,1,0,0.0,1.768,48.5,186.8,123.8,0,1,1.0,0,1,1,0,0,0,1,0,0,0,1,0,0,8496
3541335,amur virus,1,0,0,1,0,1.0,0,1,1.0,9.517294118,38.464,180.4,0.0,1,0,0.0,1,0,0,1,1,0,1,0,0,0,0,1,0,57
3546353,brazilian caprine lentivirus,1,1,0,0,1,1.0,0,0,0.0,9.236111111,41.767,0.0,0.0,1,1,1.0,1,0,1,1,1,0,1,0,0,0,0,1,0,37
3548822,australian bat lyssavirus,1,0,0,1,0,1.0,0,0,1.0,11.822,44.2,186.8,167.8,1,0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,276
3549233,asian elephant endotheliolytic herpesvirus,0,0,1,0,0,1.0,0,0,0.0,150.5005156,55.8906,0.0,0.0,1,0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,22
