Unnamed: 0,Species,NCBI Taxon ID,Order,Family,Genus,envelope,circular,double_stranded,rna,segmented,positive_sense,negative_sense,size,gc,genes,budding,lysis,release_other,cytoplasm,CE_clathrin,CE_receptor,CE_glycoproteins,CE_other
1475,Avastrovirus 1,1239437,Stellavirales,Astroviridae,Avastrovirus,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
636,Avastrovirus 2,1239438,Stellavirales,Astroviridae,Avastrovirus,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
480,Avastrovirus 3,1239439,Stellavirales,Astroviridae,Avastrovirus,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1630,Avipoxvirus TMPV,1259810,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1627,Guinea fowl circovirus,1267906,Cirlivirales,Circoviridae,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1623,BeAn 157575 virus,1272938,Mononegavirales,Rhabdoviridae,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1624,Kannamangalam virus,1272944,Mononegavirales,Rhabdoviridae,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1625,Navarro virus,1272950,Mononegavirales,Rhabdoviridae,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1622,Avipoxvirus VIC-08,1281441,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1621,Avipoxvirus VIC-02,1281442,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
216,Cyanoramphus nest associated circular X DNA virus,1282443,,,,,,,,,,,2308.0,49.5,2.0,,,,,,,,
217,Cyanoramphus nest associated circular K DNA virus,1282444,,,,,,,,,,,2087.0,52.0,2.0,,,,,,,,
1589,Brazilian penguinpox virus,1291378,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1599,Avipoxvirus isolate Alaska,1294089,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1598,Avipoxvirus isolate Antarctica,1294090,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1602,Avipoxvirus isolate Argentina,1294091,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
688,Avipoxvirus isolate Arizona,1294092,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1618,Avipoxvirus isolate Belgium,1294093,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1607,Avipoxvirus isolate California,1294094,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1594,Avipoxvirus isolate Chile,1294095,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1614,Avipoxvirus isolate Colorado,1294096,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1608,Avipoxvirus isolate Florida,1294097,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
581,Avipoxvirus isolate Galapagos Islands,1294098,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1595,Avipoxvirus isolate Georgia,1294099,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1591,Avipoxvirus isolate Hungary,1294100,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1606,Avipoxvirus isolate Illinois,1294101,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1616,Avipoxvirus isolate Maryland,1294102,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1613,Avipoxvirus isolate Massachusetts,1294103,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1601,Avipoxvirus isolate Midway Islands,1294104,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1609,Avipoxvirus isolate Minnesota,1294105,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1619,Avipoxvirus isolate Mississippi,1294106,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1620,Avipoxvirus isolate Montana,1294107,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1592,Avipoxvirus isolate Nevada,1294108,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1605,Avipoxvirus isolate New York,1294109,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1611,Avipoxvirus isolate Oregon,1294110,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1617,Avipoxvirus isolate Pennsylvania,1294111,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1596,Avipoxvirus isolate South Korea,1294112,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1597,Avipoxvirus isolate Spain,1294113,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1604,Avipoxvirus isolate Texas,1294114,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1590,Avipoxvirus isolate United Kingdom,1294115,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1610,Avipoxvirus isolate Utah,1294116,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1600,Avipoxvirus isolate Washington,1294117,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1612,Avipoxvirus isolate Washington DC,1294118,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1603,Avipoxvirus isolate Wisconsin,1294119,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1615,Avipoxvirus isolate the Netherlands,1294120,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
251,Munia coronavirus HKU13,1297661,Nidovirales,Coronaviridae,Deltacoronavirus,1.0,0.0,0.0,1.0,0.0,1.0,0.0,26552.0,42.5,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
312,Psittacine adenovirus 2,1301246,Rowavirales,Adenoviridae,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25616.0,37.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1085,Gull adenovirus,1306817,Rowavirales,Adenoviridae,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
219,Melegrivirus A,1330070,Picornavirales,Picornaviridae,Megrivirus,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9739.0,45.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1430,Enterovirus F,1330520,Picornavirales,Picornaviridae,Enterovirus,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7397.0,50.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1546,Avipoxvirus 31239,1333866,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1587,Avipoxvirus Gav01/Lima/2011,1337067,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1198,Parvovirus NIH-CQV,1341019,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3780.0,46.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1560,shorebird astrovirus,1344564,Stellavirales,Astroviridae,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1561,shorebird coronavirus,1344565,Nidovirales,Coronaviridae,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
147,Goose astrovirus,1349999,Stellavirales,Astroviridae,Avastrovirus,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7299.0,41.5,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1569,Picobirnavirus turkey/USA-1507/2010,1353791,Durnavirales,Picobirnaviridae,Picobirnavirus,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1570,Picobirnavirus turkey/USA-1512/2010,1353792,Durnavirales,Picobirnaviridae,Picobirnavirus,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
332,Avian nephritis virus,1354735,Stellavirales,Astroviridae,Avastrovirus,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6959.0,45.5,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
325,Fowl adenovirus,1354736,Rowavirales,Adenoviridae,Aviadenovirus,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44291.0,53.5,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1584,Avipoxvirus FGPV_KD09.ZAF,1367515,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1585,Avipoxvirus PEPV_San92,1367516,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1576,Avipoxvirus PGPV10K_LD1,1367517,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1581,Avipoxvirus PGPV10K_RP1,1367518,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1583,Avipoxvirus PGPV10K_SP1,1367519,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1573,Avipoxvirus PGPV11K_FP1,1367520,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1574,Avipoxvirus PGPV11K_FP2,1367521,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1577,Avipoxvirus PGPV11K_LD2,1367522,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1575,Avipoxvirus PGPV11K_Pi5,1367523,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1582,Avipoxvirus PGPV93K_RP2,1367524,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1578,Avipoxvirus PGPVO_Pi1,1367525,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1579,Avipoxvirus PGPVO_Pi2,1367526,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1580,Avipoxvirus PGPVO_Pi4,1367527,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1566,Avian picobirnavirus GI,1382266,Durnavirales,Picobirnaviridae,Picobirnavirus,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1348,Gouldian finch adenovirus 1,1391178,Rowavirales,Adenoviridae,Siadenovirus,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
29,Pigeon parvovirus A,1399967,Piccovirales,Parvoviridae,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5492.0,52.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1568,Duck infectious anemia virus,1400257,Ortervirales,Retroviridae,Gammaretrovirus,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8447.0,52.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1548,Chinstrap penguin adenovirus 1,1434087,Rowavirales,Adenoviridae,Mastadenovirus,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1549,Chinstrap penguin adenovirus 3,1434089,Rowavirales,Adenoviridae,Mastadenovirus,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1550,Chinstrap penguin adenovirus 4,1434090,Rowavirales,Adenoviridae,Mastadenovirus,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1551,Chinstrap penguin adenovirus 5,1434091,Rowavirales,Adenoviridae,Mastadenovirus,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1552,Chinstrap penguin adenovirus 6,1434092,Rowavirales,Adenoviridae,Mastadenovirus,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1553,Chinstrap penguin adenovirus 7,1434093,Rowavirales,Adenoviridae,Mastadenovirus,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1554,Chinstrap penguin adenovirus 8,1434094,Rowavirales,Adenoviridae,Mastadenovirus,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1564,Eurasian oystercatcher coronavirus,1446361,Nidovirales,Coronaviridae,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1563,Avipoxvirus OKr-2014,1465725,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
214,Mosavirus A,1481452,Picornavirales,Picornaviridae,Mosavirus,0.0,0.0,0.0,1.0,,1.0,0.0,8398.0,45.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1562,Baku virus,1484571,Reovirales,Sedoreoviridae,Orbivirus,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
212,Goose calicivirus,1493858,Picornavirales,Caliciviridae,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8013.0,54.5,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1559,Turkey picobirnavirus,1494923,Durnavirales,Picobirnaviridae,Picobirnavirus,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1556,Avipoxvirus XL,1496299,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1557,Avipoxvirus DX,1496300,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1558,Avipoxvirus TD,1496301,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1555,Picobirnavirus GI/PBV/turkey/USA/MN-1/2011,1497566,Durnavirales,Picobirnaviridae,Picobirnavirus,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
115,Avisivirus A,1511772,Picornavirales,Picornaviridae,Avisivirus,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7373.0,45.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1547,Avipoxvirus isolate Sevilla,1511774,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
205,Gallivirus A,1511776,Picornavirales,Picornaviridae,Gallivirus,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8432.0,45.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
246,Oscivirus A,1511781,Picornavirales,Picornaviridae,Oscivirus,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7641.0,47.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
245,Passerivirus A,1511803,Picornavirales,Picornaviridae,Passerivirus,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8035.0,58.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67,Dependoparvovirus avian1,1511894,Piccovirales,Parvoviridae,Dependoparvovirus,0.0,0.0,1.0,0.0,,0.0,0.0,4642.0,57.5,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
261,Dependoparvovirus anseriform1,1511895,Piccovirales,Parvoviridae,Dependoparvovirus,0.0,0.0,1.0,0.0,,0.0,0.0,5132.0,46.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
485,Duck astrovirus CPH,1517684,Stellavirales,Astroviridae,Avastrovirus,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7463.0,43.0,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
13,Picornaviridae sp.,1530251,Picornavirales,Picornaviridae,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7443.0,42.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
201,Chicken picornavirus 1,1534544,Picornavirales,Picornaviridae,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8287.0,55.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
204,Chicken picornavirus 4,1534547,Picornavirales,Picornaviridae,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9564.0,44.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1448,Chicken gallivirus 1,1534550,Picornavirales,Picornaviridae,Gallivirus,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
206,Duck aviadenovirus B,1534553,Rowavirales,Adenoviridae,Aviadenovirus,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43734.0,46.0,36.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1527,Akhtuba virus,1539747,Bunyavirales,Peribunyaviridae,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
208,Pigeon aviadenovirus A,1548417,Rowavirales,Adenoviridae,Aviadenovirus,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45480.0,64.0,37.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
132,Orthobornavirus alphapsittaciforme,1548713,Mononegavirales,Bornaviridae,Orthobornavirus,1.0,0.0,0.0,1.0,,0.0,1.0,8902.0,42.5,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
158,Orthobornavirus serini,1548720,Mononegavirales,Bornaviridae,Orthobornavirus,1.0,0.0,0.0,1.0,,0.0,1.0,8930.0,41.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
113,Orthobornavirus estrildidae,1548721,Mononegavirales,Bornaviridae,Orthobornavirus,1.0,0.0,0.0,1.0,,0.0,1.0,5572.0,43.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
159,Orthobornavirus avisaquaticae,1548722,Mononegavirales,Bornaviridae,Orthobornavirus,1.0,0.0,0.0,1.0,,0.0,1.0,8904.0,41.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1477,Chicken proventriculitis virus,1566005,Picornavirales,Picornaviridae,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1532,Picobirnavirus HK-2014,1566334,Durnavirales,Picobirnaviridae,Picobirnavirus,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1533,Astrovirus HK-2014,1566335,Stellavirales,Astroviridae,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1534,Protoparvovirus HK-2014,1566336,Piccovirales,Parvoviridae,Protoparvovirus,0.0,0.0,0.0,1.0,,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1535,Chicken picornavirus HK-2014,1566337,Picornavirales,Picornaviridae,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1543,Avipoxvirus MZ-2014,1569592,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1542,Astrovirus Pygoscelis/DT/2012,1586002,Stellavirales,Astroviridae,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1572,Faeces associated gemycircularvirus 1,1593423,Geplafuvirales,Genomoviridae,Gemycircularvirus,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1510,Avipoxvirus chicken/PT-30327/Portugal/2013,1608258,Chitovirales,Poxviridae,Avipoxvirus,1.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
351,Chimeric virus 14,1608440,,,,,,,,,,,3141.0,40.0,2.0,,,,,,,,
1495,Penguin herpesvirus 1,1615847,Herpesvirales,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,1.0,0.0
691,Avon-Heathcote Estuary associated circular virus 25,1618249,Cirlivirales,Circoviridae,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2142.0,42.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
101,Apteryx rowi circovirus-like virus,1634476,Cirlivirales,Circoviridae,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2085.0,46.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1539,Sulid herpesvirus 1,1638619,Herpesvirales,Orthoherpesviridae,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1537,Phoenicopterid herpesvirus 1,1643444,Herpesvirales,Orthoherpesviridae,Iltovirus,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1511,Goose-dominant Coronavirus,1649335,Nidovirales,Coronaviridae,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
690,Pigeon-dominant Coronavirus,1649336,Nidovirales,Coronaviridae,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
360,Duck-dominant coronavirus,1649337,Nidovirales,Coronaviridae,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
